Area Code,Area,Area Type,Area Title,Year,Month,Month_Str,Ref_Type,Version,Labor Force,Employment,Unemployment,Unemployment Rate
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2001,7,Jul,B,2020,106438,100293,6145,5.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2001,8,Aug,B,2020,106650,100311,6339,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2001,9,Sep,B,2020,106957,100330,6627,6.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2001,10,Oct,B,2020,107324,100381,6943,6.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2001,11,Nov,B,2020,107745,100507,7238,6.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2001,12,Dec,B,2020,108237,100765,7472,6.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,1,Jan,B,2020,108823,101219,7604,7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,2,Feb,B,2020,109464,101837,7627,7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,3,Mar,B,2020,110096,102536,7560,6.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,4,Apr,B,2020,110695,103252,7443,6.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,5,May,B,2020,111215,103900,7315,6.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,6,Jun,B,2020,111612,104420,7192,6.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,7,Jul,B,2020,111877,104771,7106,6.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,8,Aug,B,2020,112052,104966,7086,6.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,9,Sep,B,2020,112203,105054,7149,6.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,10,Oct,B,2020,112371,105082,7289,6.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,11,Nov,B,2020,112556,105099,7457,6.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,12,Dec,B,2020,112709,105113,7596,6.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,1,Jan,B,2020,112796,105100,7696,6.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,2,Feb,B,2020,112841,105087,7754,6.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,3,Mar,B,2020,112894,105121,7773,6.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,4,Apr,B,2020,112963,105194,7769,6.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,5,May,B,2020,113100,105343,7757,6.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,6,Jun,B,2020,113380,105633,7747,6.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,7,Jul,B,2020,113800,106073,7727,6.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,8,Aug,B,2020,114317,106634,7683,6.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,9,Sep,B,2020,114856,107252,7604,6.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,10,Oct,B,2020,115369,107864,7505,6.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,11,Nov,B,2020,115840,108425,7415,6.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,12,Dec,B,2020,116260,108923,7337,6.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,1,Jan,B,2020,116598,109336,7262,6.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,2,Feb,B,2020,116862,109668,7194,6.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,3,Mar,B,2020,117117,109970,7147,6.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,4,Apr,B,2020,117364,110253,7111,6.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,5,May,B,2020,117586,110508,7078,6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,6,Jun,B,2020,117789,110748,7041,6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,7,Jul,B,2020,118036,111021,7015,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,8,Aug,B,2020,118336,111326,7010,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,9,Sep,B,2020,118652,111628,7024,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,10,Oct,B,2020,118914,111891,7023,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,11,Nov,B,2020,119081,112103,6978,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,12,Dec,B,2020,119202,112294,6908,5.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,1,Jan,B,2020,119316,112499,6817,5.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,2,Feb,B,2020,119458,112755,6703,5.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,3,Mar,B,2020,119662,113075,6587,5.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,4,Apr,B,2020,119992,113492,6500,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,5,May,B,2020,120442,113976,6466,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,6,Jun,B,2020,120910,114415,6495,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,7,Jul,B,2020,121283,114721,6562,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,8,Aug,B,2020,121525,114908,6617,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,9,Sep,B,2020,121661,115025,6636,5.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,10,Oct,B,2020,121685,115099,6586,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,11,Nov,B,2020,121615,115159,6456,5.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,12,Dec,B,2020,121487,115221,6266,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,1,Jan,B,2020,121397,115321,6076,5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,2,Feb,B,2020,121388,115441,5947,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,3,Mar,B,2020,121443,115521,5922,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,4,Apr,B,2020,121577,115563,6014,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,5,May,B,2020,121760,115588,6172,5.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,6,Jun,B,2020,121958,115639,6319,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,7,Jul,B,2020,122173,115768,6405,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,8,Aug,B,2020,122377,115949,6428,5.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,9,Sep,B,2020,122518,116126,6392,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,10,Oct,B,2020,122593,116297,6296,5.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,11,Nov,B,2020,122591,116436,6155,5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,12,Dec,B,2020,122500,116505,5995,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,1,Jan,B,2020,122328,116486,5842,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,2,Feb,B,2020,122160,116432,5728,4.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,3,Mar,B,2020,122084,116422,5662,4.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,4,Apr,B,2020,122131,116481,5650,4.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,5,May,B,2020,122317,116611,5706,4.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,6,Jun,B,2020,122634,116804,5830,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,7,Jul,B,2020,122996,117013,5983,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,8,Aug,B,2020,123345,117231,6114,5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,9,Sep,B,2020,123635,117460,6175,5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,10,Oct,B,2020,123826,117649,6177,5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,11,Nov,B,2020,123921,117794,6127,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,12,Dec,B,2020,123973,117931,6042,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,1,Jan,B,2020,124053,118070,5983,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,2,Feb,B,2020,124198,118207,5991,4.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,3,Mar,B,2020,124421,118345,6076,4.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,4,Apr,B,2020,124727,118502,6225,5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,5,May,B,2020,125037,118641,6396,5.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,6,Jun,B,2020,125275,118729,6546,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,7,Jul,B,2020,125358,118727,6631,5.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,8,Aug,B,2020,125257,118601,6656,5.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,9,Sep,B,2020,125035,118360,6675,5.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,10,Oct,B,2020,124830,118058,6772,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,11,Nov,B,2020,124725,117713,7012,5.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,12,Dec,B,2020,124728,117322,7406,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,1,Jan,B,2020,124792,116893,7899,6.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,2,Feb,B,2020,124787,116393,8394,6.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,3,Mar,B,2020,124592,115809,8783,7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,4,Apr,B,2020,124166,115168,8998,7.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,5,May,B,2020,123564,114529,9035,7.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,6,Jun,B,2020,122902,113962,8940,7.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,7,Jul,B,2020,122319,113512,8807,7.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,8,Aug,B,2020,121905,113190,8715,7.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,9,Sep,B,2020,121654,112947,8707,7.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,10,Oct,B,2020,121507,112713,8794,7.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,11,Nov,B,2020,121439,112483,8956,7.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,12,Dec,B,2020,121461,112297,9164,7.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,1,Jan,B,2021,118813,109409,9404,7.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,2,Feb,B,2021,118905,109377,9528,8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,3,Mar,B,2021,118960,109422,9538,8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,4,Apr,B,2021,118936,109499,9437,7.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,5,May,B,2021,118817,109559,9258,7.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,6,Jun,B,2021,118611,109531,9080,7.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,7,Jul,B,2021,118360,109400,8960,7.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,8,Aug,B,2021,118112,109194,8918,7.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,9,Sep,B,2021,117886,108943,8943,7.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,10,Oct,B,2021,117695,108689,9006,7.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,11,Nov,B,2021,117534,108466,9068,7.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,12,Dec,B,2021,117383,108280,9103,7.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,1,Jan,B,2021,117287,108175,9112,7.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,2,Feb,B,2021,117268,108165,9103,7.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,3,Mar,B,2021,117263,108194,9069,7.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,4,Apr,B,2021,117197,108196,9001,7.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,5,May,B,2021,117046,108129,8917,7.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,6,Jun,B,2021,116777,107954,8823,7.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,7,Jul,B,2021,116361,107643,8718,7.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,8,Aug,B,2021,115879,107262,8617,7.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,9,Sep,B,2021,115494,106963,8531,7.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,10,Oct,B,2021,115346,106859,8487,7.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,11,Nov,B,2021,115448,106964,8484,7.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2011,12,Dec,B,2021,115736,107227,8509,7.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,1,Jan,B,2021,116113,107582,8531,7.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,2,Feb,B,2021,116443,107902,8541,7.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,3,Mar,B,2021,116612,108066,8546,7.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,4,Apr,B,2021,116526,107990,8536,7.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,5,May,B,2021,116219,107713,8506,7.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,6,Jun,B,2021,115818,107367,8451,7.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,7,Jul,B,2021,115448,107082,8366,7.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,8,Aug,B,2021,115184,106911,8273,7.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,9,Sep,B,2021,115027,106821,8206,7.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,10,Oct,B,2021,114935,106751,8184,7.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,11,Nov,B,2021,114860,106645,8215,7.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2012,12,Dec,B,2021,114737,106451,8286,7.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,1,Jan,B,2021,114501,106127,8374,7.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,2,Feb,B,2021,114186,105736,8450,7.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,3,Mar,B,2021,113894,105416,8478,7.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,4,Apr,B,2021,113673,105246,8427,7.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,5,May,B,2021,113525,105208,8317,7.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,6,Jun,B,2021,113455,105266,8189,7.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,7,Jul,B,2021,113460,105394,8066,7.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,8,Aug,B,2021,113455,105541,7914,7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,9,Sep,B,2021,113387,105675,7712,6.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,10,Oct,B,2021,113283,105786,7497,6.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,11,Nov,B,2021,113140,105843,7297,6.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2013,12,Dec,B,2021,112970,105836,7134,6.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,1,Jan,B,2021,112792,105794,6998,6.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,2,Feb,B,2021,112604,105737,6867,6.1
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,3,Mar,B,2021,112470,105719,6751,6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,4,Apr,B,2021,112490,105826,6664,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,5,May,B,2021,112713,106109,6604,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,6,Jun,B,2021,113101,106517,6584,5.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,7,Jul,B,2021,113568,106948,6620,5.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,8,Aug,B,2021,114032,107322,6710,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,9,Sep,B,2021,114373,107560,6813,6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,10,Oct,B,2021,114479,107626,6853,6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,11,Nov,B,2021,114367,107578,6789,5.9
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2014,12,Dec,B,2021,114167,107524,6643,5.8
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,1,Jan,B,2021,114012,107541,6471,5.7
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,2,Feb,B,2021,114028,107684,6344,5.6
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,3,Mar,B,2021,114210,107940,6270,5.5
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,4,Apr,B,2021,114490,108257,6233,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,5,May,B,2021,114814,108606,6208,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,6,Jun,B,2021,115137,108970,6167,5.4
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,7,Jul,B,2021,115461,109336,6125,5.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,8,Aug,B,2021,115793,109692,6101,5.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,9,Sep,B,2021,116137,110050,6087,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,10,Oct,B,2021,116513,110432,6081,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,11,Nov,B,2021,116921,110822,6099,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2015,12,Dec,B,2021,117326,111194,6132,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,1,Jan,B,2021,117664,111489,6175,5.2
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,2,Feb,B,2021,117940,111692,6248,5.3
MT5314740000000,MT,Metropolitan Statistical Area,"Bremerton-Silverdale, WA Metropolitan Statistical Area",2016,3,Mar,B,2021,118158,111796,6362,5.4
